Date,Open,High,Low,Price,Volume
2025-05-25 00:00:00,107831.36374380375,107831.36374380375,107831.36374380375,107831.36374380375,21425400776.8522
2025-05-26 00:00:00,108861.81037744327,108861.81037744327,108861.81037744327,108861.81037744327,21630728415.336132
2025-05-27 00:00:00,109377.71513263129,109377.71513263129,109377.71513263129,109377.71513263129,21730598558.394188
2025-05-28 00:00:00,109068.45694901445,109068.45694901445,109068.45694901445,109068.45694901445,21675518871.300076
2025-05-29 00:00:00,107838.18431100152,107838.18431100152,107838.18431100152,107838.18431100152,21433427068.883068
2025-05-30 00:00:00,105745.41660358038,105745.41660358038,105745.41660358038,105745.41660358038,21013487526.94314
2025-05-31 00:00:00,104010.91956242644,104010.91956242644,104010.91956242644,104010.91956242644,20668309469.780636
2025-06-01 00:00:00,104687.50742934884,104687.50742934884,104687.50742934884,104687.50742934884,20804678092.957695
2025-06-02 00:00:00,105710.00593822816,105710.00593822816,105710.00593822816,105710.00593822816,21011780715.909748
2025-06-03 00:00:00,105884.74263221149,105884.74263221149,105884.74263221149,105884.74263221149,21042294030.94936
2025-06-04 00:00:00,105434.47745144971,105434.47745144971,105434.47745144971,105434.47745144971,20952940012.814796
2025-06-05 00:00:00,104812.9182188067,104812.9182188067,104812.9182188067,104812.9182188067,20831488391.11207
2025-06-06 00:00:00,101650.7387545425,101650.7387545425,101650.7387545425,101650.7387545425,20202940999.923676
2025-06-07 00:00:00,104409.74967959142,104409.74967959142,104409.74967959142,104409.74967959142,20751755002.01425
2025-06-08 00:00:00,105681.4546141758,105681.4546141758,105681.4546141758,105681.4546141758,21005533369.025078
2025-06-09 00:00:00,105692.24740699006,105692.24740699006,105692.24740699006,105692.24740699006,21006547693.994705
2025-06-10 00:00:00,110261.57485948496,110261.57485948496,110261.57485948496,110261.57485948496,21918774812.309467
2025-06-11 00:00:00,110212.73252109604,110212.73252109604,110212.73252109604,110212.73252109604,21893500554.06333
2025-06-12 00:00:00,108679.9760916168,108679.9760916168,108679.9760916168,108679.9760916168,21595293752.734955
2025-06-13 00:00:00,105979.22902375912,105979.22902375912,105979.22902375912,105979.22902375912,21079119437.682987
2025-06-14 00:00:00,106045.56440819203,106045.56440819203,106045.56440819203,106045.56440819203,21079730875.477924
2025-06-15 00:00:00,105482.90611628917,105482.90611628917,105482.90611628917,105482.90611628917,20974865412.2327
2025-06-16 00:00:00,105554.49383061715,105554.49383061715,105554.49383061715,105554.49383061715,20984991105.526215
2025-06-17 00:00:00,106951.2720181497,106951.2720181497,106951.2720181497,106951.2720181497,21278954705.447178
2025-06-18 00:00:00,104683.42479835715,104683.42479835715,104683.42479835715,104683.42479835715,20809681209.76949
2025-06-19 00:00:00,104722.695052907,104722.695052907,104722.695052907,104722.695052907,20816777322.61685
2025-06-20 00:00:00,104690.65002458123,104690.65002458123,104690.65002458123,104690.65002458123,20813552798.73408
2025-06-21 00:00:00,103290.105144757,103290.105144757,103290.105144757,103290.105144757,20541202456.082085
2025-06-22 00:00:00,101532.5683847329,101532.5683847329,101532.5683847329,101532.5683847329,20174159666.95528
2025-06-23 00:00:00,100852.58264648831,100852.58264648831,100852.58264648831,100852.58264648831,20051797697.71735
2025-06-24 00:00:00,105511.62437933135,105511.62437933135,105511.62437933135,105511.62437933135,20977412335.865917
2025-06-25 00:00:00,105976.06929808448,105976.06929808448,105976.06929808448,105976.06929808448,21071103524.29803
2025-06-26 00:00:00,107238.53045016268,107238.53045016268,107238.53045016268,107238.53045016268,21321411473.690018
2025-06-27 00:00:00,106984.01253775663,106984.01253775663,106984.01253775663,106984.01253775663,21272920997.5493
2025-06-28 00:00:00,107078.91560644074,107078.91560644074,107078.91560644074,107078.91560644074,21290205673.859596
2025-06-29 00:00:00,107331.58548463577,107331.58548463577,107331.58548463577,107331.58548463577,21342399999.296585
2025-06-30 00:00:00,108396.61631317894,108396.61631317894,108396.61631317894,108396.61631317894,21551831664.89813
2025-07-01 00:00:00,107132.79910701896,107132.79910701896,107132.79910701896,107132.79910701896,21304715891.91581
2025-07-02 00:00:00,105613.39974163055,105613.39974163055,105613.39974163055,105613.39974163055,21000875630.779324
2025-07-03 00:00:00,108824.44423167943,108824.44423167943,108824.44423167943,108824.44423167943,21638353717.700977
2025-07-04 00:00:00,109602.20483914016,109602.20483914016,109602.20483914016,109602.20483914016,21796645312.199345
2025-07-05 00:00:00,108040.8919400104,108040.8919400104,108040.8919400104,108040.8919400104,21486017129.073433
2025-07-06 00:00:00,108217.46849992426,108217.46849992426,108217.46849992426,108217.46849992426,21523440913.89654
2025-07-07 00:00:00,109215.19771840284,109215.19771840284,109215.19771840284,109215.19771840284,21714975032.960476
2025-07-08 00:00:00,108300.71675785031,108300.71675785031,108300.71675785031,108300.71675785031,21537775886.474506
2025-07-09 00:00:00,108953.19187727802,108953.19187727802,108953.19187727802,108953.19187727802,21670493980.567417
2025-07-10 00:00:00,111327.53054245669,111327.53054245669,111327.53054245669,111327.53054245669,22152108885.684258
2025-07-11 00:00:00,115879.65030112496,115879.65030112496,115879.65030112496,115879.65030112496,23032923569.997437
2025-07-12 00:00:00,117571.02510036016,117571.02510036016,117571.02510036016,117571.02510036016,23386121969.617435
2025-07-13 00:00:00,117418.95745007684,117418.95745007684,117418.95745007684,117418.95745007684,23354859778.30673
2025-07-14 00:00:00,119117.55666327637,119117.55666327637,119117.55666327637,119117.55666327637,23690503668.355606
2025-07-15 00:00:00,119833.67446712355,119833.67446712355,119833.67446712355,119833.67446712355,23838258136.738472
2025-07-16 00:00:00,117678.19493404306,117678.19493404306,117678.19493404306,117678.19493404306,23412233948.399204
2025-07-17 00:00:00,118748.1627367753,118748.1627367753,118748.1627367753,118748.1627367753,23631946402.09576
2025-07-18 00:00:00,119445.36520434043,119445.36520434043,119445.36520434043,119445.36520434043,23762373827.643013
2025-07-19 00:00:00,117988.94664455787,117988.94664455787,117988.94664455787,117988.94664455787,23471653176.24536
2025-07-20 00:00:00,117901.62655900871,117901.62655900871,117901.62655900871,117901.62655900871,23453983377.85541
2025-07-21 00:00:00,117256.9208222684,117256.9208222684,117256.9208222684,117256.9208222684,23337572878.59664
2025-07-22 00:00:00,117482.46977767294,117482.46977767294,117482.46977767294,117482.46977767294,23373654974.671314
2025-07-23 00:00:00,119955.79570607653,119955.79570607653,119955.79570607653,119955.79570607653,23875167615.604927
2025-07-24 00:00:00,118629.05588130427,118629.05588130427,118629.05588130427,118629.05588130427,23599318753.005245
2025-07-25 00:00:00,118354.43517438594,118354.43517438594,118354.43517438594,118354.43517438594,23547645083.429935
2025-07-26 00:00:00,117540.80837085741,117540.80837085741,117540.80837085741,117540.80837085741,23388555549.987812
2025-07-27 00:00:00,117959.54234360624,117959.54234360624,117959.54234360624,117959.54234360624,23469594728.450268
2025-07-28 00:00:00,119418.91405141471,119418.91405141471,119418.91405141471,119418.91405141471,23765248387.930138
2025-07-29 00:00:00,118003.30201607826,118003.30201607826,118003.30201607826,118003.30201607826,23494728974.264687
2025-07-30 00:00:00,117853.30892863822,117853.30892863822,117853.30892863822,117853.30892863822,23451265040.20114
2025-07-31 00:00:00,117833.24087995925,117833.24087995925,117833.24087995925,117833.24087995925,23437179637.097126
2025-08-01 00:00:00,115700.00243915782,115700.00243915782,115700.00243915782,115700.00243915782,23021991624.251205
2025-08-02 00:00:00,113234.6051343189,113234.6051343189,113234.6051343189,113234.6051343189,22536098809.59403
2025-08-03 00:00:00,112554.90232221723,112554.90232221723,112554.90232221723,112554.90232221723,22404139836.38112
2025-08-04 00:00:00,114199.10966460757,114199.10966460757,114199.10966460757,114199.10966460757,22728020752.670376
2025-08-05 00:00:00,115138.68613070177,115138.68613070177,115138.68613070177,115138.68613070177,22923951561.441513
2025-08-06 00:00:00,114128.35408881678,114128.35408881678,114128.35408881678,114128.35408881678,22715832550.77356
2025-08-07 00:00:00,115022.09576830892,115022.09576830892,115022.09576830892,115022.09576830892,22892950365.28658
2025-08-08 00:00:00,117463.47451085235,117463.47451085235,117463.47451085235,117463.47451085235,23377328587.035435
2025-08-09 00:00:00,116688.36663186055,116688.36663186055,116688.36663186055,116688.36663186055,23230265410.73321
2025-08-10 00:00:00,116510.08393213755,116510.08393213755,116510.08393213755,116510.08393213755,23188158574.016804
2025-08-11 00:00:00,119266.92516880555,119266.92516880555,119266.92516880555,119266.92516880555,23740972968.3789
2025-08-12 00:00:00,118773.79960860992,118773.79960860992,118773.79960860992,118773.79960860992,23640605616.729996
2025-08-13 00:00:00,120202.53485503166,120202.53485503166,120202.53485503166,120202.53485503166,23928544217.456158
2025-08-14 00:00:00,123560.99363577305,123560.99363577305,123560.99363577305,123560.99363577305,24588952007.52567
2025-08-15 00:00:00,118405.59579823953,118405.59579823953,118405.59579823953,118405.59579823953,23600437370.45272
2025-08-16 00:00:00,117339.79190213277,117339.79190213277,117339.79190213277,117339.79190213277,23352903832.60173
2025-08-17 00:00:00,117501.21653394958,117501.21653394958,117501.21653394958,117501.21653394958,23394657360.68208
2025-08-18 00:00:00,117542.83687778088,117542.83687778088,117542.83687778088,117542.83687778088,23406483241.818283
2025-08-19 00:00:00,116256.41276740946,116256.41276740946,116256.41276740946,116256.41276740946,23135569875.284634
2025-08-20 00:00:00,112778.34483555844,112778.34483555844,112778.34483555844,112778.34483555844,22454199162.157417
2025-08-21 00:00:00,114252.39755195397,114252.39755195397,114252.39755195397,114252.39755195397,22744712858.44184
2025-08-22 00:00:00,112414.39987336512,112414.39987336512,112414.39987336512,112414.39987336512,22381214817.495697
2025-08-23 00:00:00,116834.24948202295,116834.24948202295,116834.24948202295,116834.24948202295,23261748033.20612
2025-08-24 00:00:00,115359.98346714744,115359.98346714744,115359.98346714744,115359.98346714744,22967860801.39701
2025-08-25 00:00:00,113399.54847314971,113399.54847314971,113399.54847314971,113399.54847314971,22596631711.25389
2025-08-26 00:00:00,110185.35443900425,110185.35443900425,110185.35443900425,110185.35443900425,21944537123.755978
2025-08-27 00:00:00,111842.70999260596,111842.70999260596,111842.70999260596,111842.70999260596,22270256957.755928
2025-08-28 00:00:00,111216.08479629169,111216.08479629169,111216.08479629169,111216.08479629169,22152552942.899937
2025-08-29 00:00:00,112525.59740669793,112525.59740669793,112525.59740669793,112525.59740669793,22394229456.868923
2025-08-30 00:00:00,108480.30666639366,108480.30666639366,108480.30666639366,108480.30666639366,21602786514.86285
2025-08-31 00:00:00,108781.95727925687,108781.95727925687,108781.95727925687,108781.95727925687,21661657479.451813
2025-09-01 00:00:00,108253.36092385623,108253.36092385623,108253.36092385623,108253.36092385623,21556949766.89599
2025-09-02 00:00:00,109162.68557992298,109162.68557992298,109162.68557992298,109162.68557992298,21741005064.66432
2025-09-03 00:00:00,111190.18209845416,111190.18209845416,111190.18209845416,111190.18209845416,22125952215.034542
2025-09-04 00:00:00,111711.51977725117,111711.51977725117,111711.51977725117,111711.51977725117,22253659055.92233
2025-09-05 00:00:00,110724.736377486,110724.736377486,110724.736377486,110724.736377486,22040519363.013256
2025-09-06 00:00:00,110662.18112628513,110662.18112628513,110662.18112628513,110662.18112628513,22040456046.305626
2025-09-07 00:00:00,110209.1888247784,110209.1888247784,110209.1888247784,110209.1888247784,21952886691.99568
2025-09-08 00:00:00,111131.9923868407,111131.9923868407,111131.9923868407,111131.9923868407,22137644791.393646
2025-09-09 00:00:00,112025.12878118771,112025.12878118771,112025.12878118771,112025.12878118771,22317635122.268673
2025-09-10 00:00:00,111547.43956434788,111547.43956434788,111547.43956434788,111547.43956434788,22220267775.980473
2025-09-11 00:00:00,113975.32489468766,113975.32489468766,113975.32489468766,113975.32489468766,22702413146.527145
2025-09-12 00:00:00,115503.16663193036,115503.16663193036,115503.16663193036,115503.16663193036,22997643116.55674
2025-09-13 00:00:00,116160.14344594491,116160.14344594491,116160.14344594491,116160.14344594491,23143473719.39946
2025-09-14 00:00:00,115970.58488443034,115970.58488443034,115970.58488443034,115970.58488443034,23101660378.712902
2025-09-15 00:00:00,115373.55555886829,115373.55555886829,115373.55555886829,115373.55555886829,22974591182.44424
2025-09-16 00:00:00,115397.25272727509,115397.25272727509,115397.25272727509,115397.25272727509,22979775995.04553
2025-09-17 00:00:00,116762.8496864193,116762.8496864193,116762.8496864193,116762.8496864193,23253269324.609646
2025-09-18 00:00:00,116455.94648225319,116455.94648225319,116455.94648225319,116455.94648225319,23215836801.388912
2025-09-19 00:00:00,117145.49508952006,117145.49508952006,117145.49508952006,117145.49508952006,23337053382.320972
2025-09-20 00:00:00,115655.81046441344,115655.81046441344,115655.81046441344,115655.81046441344,23034690416.688
2025-09-21 00:00:00,115715.51536781774,115715.51536781774,115715.51536781774,115715.51536781774,23053719265.06302
2025-09-22 00:00:00,115304.47999407038,115304.47999407038,115304.47999407038,115304.47999407038,22973320852.37645
2025-09-23 00:00:00,112696.74101711863,112696.74101711863,112696.74101711863,112696.74101711863,22459290693.108536
2025-09-24 00:00:00,112022.16587861195,112022.16587861195,112022.16587861195,112022.16587861195,22326934726.566513
2025-09-25 00:00:00,113320.56908541008,113320.56908541008,113320.56908541008,113320.56908541008,22577411942.188286
2025-09-26 00:00:00,108963.53013595635,108963.53013595635,108963.53013595635,108963.53013595635,21719503117.11443
2025-09-27 00:00:00,109710.20874667744,109710.20874667744,109710.20874667744,109710.20874667744,21858667761.715466
2025-09-28 00:00:00,109654.81021075726,109654.81021075726,109654.81021075726,109654.81021075726,21852032313.010563
2025-09-29 00:00:00,112142.57362752674,112142.57362752674,112142.57362752674,112142.57362752674,22357988773.961338
2025-09-30 00:00:00,114309.15041119447,114309.15041119447,114309.15041119447,114309.15041119447,22783625235.943134
2025-10-01 00:00:00,114024.22783550054,114024.22783550054,114024.22783550054,114024.22783550054,22721375550.694508
2025-10-02 00:00:00,118503.24451752483,118503.24451752483,118503.24451752483,118503.24451752483,23595695560.6808
2025-10-03 00:00:00,120611.71911591051,120611.71911591051,120611.71911591051,120611.71911591051,23995242079.915527
2025-10-04 00:00:00,122250.15186842803,122250.15186842803,122250.15186842803,122250.15186842803,24369569028.447155
2025-10-05 00:00:00,122380.93708463266,122380.93708463266,122380.93708463266,122380.93708463266,24388321575.527866
2025-10-06 00:00:00,123506.18520027678,123506.18520027678,123506.18520027678,123506.18520027678,24612218567.641884
2025-10-07 00:00:00,124773.50823074432,124773.50823074432,124773.50823074432,124773.50823074432,24860730866.552868
2025-10-08 00:00:00,121518.75593575071,121518.75593575071,121518.75593575071,121518.75593575071,24219384440.262783
2025-10-09 00:00:00,123352.50487523204,123352.50487523204,123352.50487523204,123352.50487523204,24590036211.701183
2025-10-10 00:00:00,121698.03066778315,121698.03066778315,121698.03066778315,121698.03066778315,24232886591.57484
2025-10-11 00:00:00,113201.74064138904,113201.74064138904,113201.74064138904,113201.74064138904,22656598277.899918
2025-10-12 00:00:00,110853.11663883903,110853.11663883903,110853.11663883903,110853.11663883903,22114040151.03109
2025-10-13 00:00:00,115189.5714637257,115189.5714637257,115189.5714637257,115189.5714637257,22947244650.369785
2025-10-14 00:00:00,115222.28302116522,115222.28302116522,115222.28302116522,115222.28302116522,22968635270.179863
2025-10-15 00:00:00,113156.56943826913,113156.56943826913,113156.56943826913,113156.56943826913,22575452309.860146
2025-10-16 00:00:00,110708.66960879423,110708.66960879423,110708.66960879423,110708.66960879423,22077420822.370483
2025-10-17 00:00:00,108076.72862033188,108076.72862033188,108076.72862033188,108076.72862033188,21549645418.36455
2025-10-18 00:00:00,106443.61194984635,106443.61194984635,106443.61194984635,106443.61194984635,21230179495.171425
2025-10-19 00:00:00,107156.00337647724,107156.00337647724,107156.00337647724,107156.00337647724,21355755174.059185
2025-10-20 00:00:00,108621.134857428,108621.134857428,108621.134857428,108621.134857428,21653678500.750042
2025-10-21 00:00:00,110608.5714932665,110608.5714932665,110608.5714932665,110608.5714932665,22055713811.129303
2025-10-22 00:00:00,108486.10262716639,108486.10262716639,108486.10262716639,108486.10262716639,21624106194.179115
2025-10-23 00:00:00,107618.4266715404,107618.4266715404,107618.4266715404,107618.4266715404,21457732486.546448
2025-10-24 00:00:00,110048.51827291629,110048.51827291629,110048.51827291629,110048.51827291629,21939018410.339054
2025-10-25 00:00:00,110997.80437129698,110997.80437129698,110997.80437129698,110997.80437129698,22133063675.367558
2025-10-26 00:00:00,111620.3093731354,111620.3093731354,111620.3093731354,111620.3093731354,22248610527.750015
2025-10-27 00:00:00,114476.01227508577,114476.01227508577,114476.01227508577,114476.01227508577,22836913264.23212
2025-10-28 00:00:00,114182.79442806762,114182.79442806762,114182.79442806762,114182.79442806762,22762350946.816715
2025-10-29 00:00:00,112950.34863259472,112950.34863259472,112950.34863259472,112950.34863259472,22540032487.254917
2025-10-30 00:00:00,110046.66925837283,110046.66925837283,110046.66925837283,110046.66925837283,21947462937.54542
2025-10-31 00:00:00,108240.76528725718,108240.76528725718,108240.76528725718,108240.76528725718,21578037428.760746
2025-11-01 00:00:00,109573.90555629115,109573.90555629115,109573.90555629115,109573.90555629115,21851938967.793407
2025-11-02 00:00:00,110014.13556776087,110014.13556776087,110014.13556776087,110014.13556776087,21940759797.700623
2025-11-03 00:00:00,110650.2092823146,110650.2092823146,110650.2092823146,110650.2092823146,22018499420.582798
2025-11-04 00:00:00,106521.08673825761,106521.08673825761,106521.08673825761,106521.08673825761,21236640799.617027
2025-11-05 00:00:00,101635.2740227234,101635.2740227234,101635.2740227234,101635.2740227234,20260911883.411842
2025-11-06 00:00:00,103877.95965955159,103877.95965955159,103877.95965955159,103877.95965955159,20730005579.338024
2025-11-07 00:00:00,101322.6402945857,101322.6402945857,101322.6402945857,101322.6402945857,20191475766.92263
2025-11-08 00:00:00,103396.084215925,103396.084215925,103396.084215925,103396.084215925,20630217408.921375
2025-11-09 00:00:00,102290.13714655167,102290.13714655167,102290.13714655167,102290.13714655167,20399959768.691494
2025-11-10 00:00:00,104709.67861656273,104709.67861656273,104709.67861656273,104709.67861656273,20864193598.000504
2025-11-11 00:00:00,105909.07272321742,105909.07272321742,105909.07272321742,105909.07272321742,21127470679.519028
2025-11-12 00:00:00,102960.77564500563,102960.77564500563,102960.77564500563,102960.77564500563,20532159276.40825
2025-11-13 00:00:00,101521.70859453593,101521.70859453593,101521.70859453593,101521.70859453593,20258372654.597572
2025-11-14 00:00:00,99730.4533956204,99730.4533956204,99730.4533956204,99730.4533956204,19961689727.119965
2025-11-15 00:00:00,94456.39368235337,94456.39368235337,94456.39368235337,94456.39368235337,18917999499.101116
2025-11-16 00:00:00,95508.31019889197,95508.31019889197,95508.31019889197,95508.31019889197,19052343406.319912
2025-11-17 00:00:00,94411.32947182967,94411.32947182967,94411.32947182967,94411.32947182967,18832406797.027428
2025-11-18 00:00:00,92036.7255045672,92036.7255045672,92036.7255045672,92036.7255045672,18354588189.45896
2025-11-19 00:00:00,92819.75921500899,92819.75921500899,92819.75921500899,92819.75921500899,18512347102.46605
2025-11-20 00:00:00,91363.27838693369,91363.27838693369,91363.27838693369,91363.27838693369,18200627997.02324
2025-11-20 02:33:41,92415.77759266116,92415.77759266116,92415.77759266116,92415.77759266116,18460157489.894352
